dimension,business_key,customer_full_name,city,state,customer_segment,email,effective_from,effective_to,is_current,record_version,product_name,category,brand,price
dim_customer,CUST004761,Oviya Kulkarni,Mehsana,Karnataka,Silver,zzacharia@gmail.com,1900-01-01,2026-07-20,False,1,,,,
dim_customer,CUST004761,Oviya Kulkarni,Mehsana,Karnataka,Gold,zzacharia@gmail.com,2026-07-21,,True,2,,,,
dim_customer,CUST004820,Ucchal Gala,Firozabad,Nagaland,Regular,andrew72@gmail.com,1900-01-01,2026-07-20,False,1,,,,
dim_customer,CUST004820,Ucchal Gala,Firozabad,Nagaland,Silver,andrew72@gmail.com,2026-07-21,,True,2,,,,
dim_customer,CUST004866,Divya Bhandari,Siliguri,Meghalaya,Regular,aryatella@yahoo.com,1900-01-01,2026-07-20,False,1,,,,
dim_customer,CUST004866,Divya Bhandari,Dhanbad,Goa,Regular,aryatella@yahoo.com,2026-07-21,,True,2,,,,
dim_customer,CUST004884,Andrew Bobal,Alappuzha,Sikkim,Regular,asehgal@gmail.com,1900-01-01,2026-07-20,False,1,,,,
dim_customer,CUST004884,Andrew Bobal,Alappuzha,Sikkim,Silver,asehgal@gmail.com,2026-07-21,,True,2,,,,
dim_customer,CUST004984,Aadi Garg,Ujjain,Maharashtra,Gold,oommenyutika@hotmail.com,1900-01-01,2026-07-20,False,1,,,,
dim_customer,CUST004984,Aadi Garg,Tirupati,Meghalaya,Gold,oommenyutika@hotmail.com,2026-07-21,,True,2,,,,
dim_product,PROD00003,,,,,,1900-01-01,2026-07-20,False,1,Wakefit Furniture Item 3,Furniture,Wakefit,40790.89
dim_product,PROD00003,,,,,,2026-07-21,,True,2,Wakefit Furniture Item 3,Furniture,Wakefit,38635.08
dim_product,PROD00011,,,,,,1900-01-01,2026-07-20,False,1,Nilkamal Furniture Item 11,Furniture,Nilkamal,47155.14
dim_product,PROD00011,,,,,,2026-07-21,,True,2,Nilkamal Furniture Item 11,Furniture,Nilkamal,48245.88
dim_product,PROD00046,,,,,,1900-01-01,2026-07-20,False,1,Hot Wheels Toys Item 46,Toys,Hot Wheels,45529.34
dim_product,PROD00046,,,,,,2026-07-21,,True,2,Hot Wheels Toys Item 46,Toys,Hot Wheels,43694.81
dim_product,PROD00058,,,,,,1900-01-01,2026-07-20,False,1,Urban Ladder Furniture Item 58,Furniture,Urban Ladder,32971.97
dim_product,PROD00058,,,,,,2026-07-21,,True,2,Urban Ladder Furniture Item 58,Furniture,Urban Ladder,34464.95
dim_product,PROD00066,,,,,,1900-01-01,2026-07-20,False,1,Roadster Fashion Item 66,Fashion,Roadster,35376.31
dim_product,PROD00066,,,,,,2026-07-21,,True,2,Roadster Fashion Item 66,Fashion,Roadster,31032.59
dim_product,PROD00099,,,,,,1900-01-01,2026-07-20,False,1,Puma Fashion Item 99,Fashion,Puma,21004.03
dim_product,PROD00099,,,,,,2026-07-21,,True,2,Puma Fashion Item 99,Fashion,Puma,18633.53
dim_product,PROD00129,,,,,,1900-01-01,2026-07-20,False,1,Roadster Fashion Item 129,Fashion,Roadster,33341.57
dim_product,PROD00129,,,,,,2026-07-21,,True,2,Roadster Fashion Item 129,Fashion,Roadster,36610.90
dim_product,PROD00133,,,,,,1900-01-01,2026-07-20,False,1,Mamaearth Beauty Item 133,Beauty,Mamaearth,73134.90
dim_product,PROD00133,,,,,,2026-07-21,,True,2,Mamaearth Beauty Item 133,Beauty,Mamaearth,66129.89
dim_product,PROD00149,,,,,,1900-01-01,2026-07-20,False,1,Scholastic Books Item 149,Books,Scholastic,58994.18
dim_product,PROD00149,,,,,,2026-07-21,,True,2,Scholastic Books Item 149,Books,Scholastic,61249.53
dim_product,PROD00201,,,,,,1900-01-01,2026-07-20,False,1,L'oreal Beauty Item 201,Beauty,L'oreal,36123.83
dim_product,PROD00201,,,,,,2026-07-21,,True,2,L'oreal Beauty Item 201,Beauty,L'oreal,31333.80
dim_product,PROD00214,,,,,,1900-01-01,2026-07-20,False,1,Roadster Fashion Item 214,Fashion,Roadster,45845.28
dim_product,PROD00214,,,,,,2026-07-21,,True,2,Roadster Fashion Item 214,Fashion,Roadster,39929.25
dim_product,PROD00250,,,,,,1900-01-01,2026-07-20,False,1,Adidas Fashion Item 250,Fashion,Adidas,14882.83
dim_product,PROD00250,,,,,,2026-07-21,,True,2,Adidas Fashion Item 250,Fashion,Adidas,16483.34
dim_product,PROD00256,,,,,,1900-01-01,2026-07-20,False,1,Hometown Furniture Item 256,Furniture,Hometown,21835.74
dim_product,PROD00256,,,,,,2026-07-21,,True,2,Hometown Furniture Item 256,Furniture,Hometown,19332.00
dim_product,PROD00281,,,,,,1900-01-01,2026-07-20,False,1,Hot Wheels Toys Item 281,Toys,Hot Wheels,23450.96
dim_product,PROD00281,,,,,,2026-07-21,,True,2,Hot Wheels Toys Item 281,Toys,Hot Wheels,20375.05
dim_product,PROD00300,,,,,,1900-01-01,2026-07-20,False,1,Lg Electronics Item 300,Electronics,Lg,47847.11
dim_product,PROD00300,,,,,,2026-07-21,,True,2,Lg Electronics Item 300,Electronics,Lg,46894.65
dim_product,PROD00317,,,,,,1900-01-01,2026-07-20,False,1,Yonex Sports Item 317,Sports,Yonex,56080.89
dim_product,PROD00317,,,,,,2026-07-21,,True,2,Yonex Sports Item 317,Sports,Yonex,57453.75
dim_product,PROD00370,,,,,,1900-01-01,2026-07-20,False,1,Nilkamal Furniture Item 370,Furniture,Nilkamal,9742.59
dim_product,PROD00370,,,,,,2026-07-21,,True,2,Nilkamal Furniture Item 370,Furniture,Nilkamal,9182.83
dim_product,PROD00377,,,,,,1900-01-01,2026-07-20,False,1,Adidas Fashion Item 377,Fashion,Adidas,621.06
dim_product,PROD00377,,,,,,2026-07-21,,True,2,Adidas Fashion Item 377,Fashion,Adidas,679.96
dim_product,PROD00451,,,,,,1900-01-01,2026-07-20,False,1,Nilkamal Furniture Item 451,Furniture,Nilkamal,56869.74
dim_product,PROD00451,,,,,,2026-07-21,,True,2,Nilkamal Furniture Item 451,Furniture,Nilkamal,55581.97
dim_product,PROD00452,,,,,,1900-01-01,2026-07-20,False,1,Adidas Fashion Item 452,Fashion,Adidas,27548.19
dim_product,PROD00452,,,,,,2026-07-21,,True,2,Adidas Fashion Item 452,Fashion,Adidas,26949.78
dim_product,PROD00497,,,,,,1900-01-01,2026-07-20,False,1,Mamaearth Beauty Item 497,Beauty,Mamaearth,50870.41
dim_product,PROD00497,,,,,,2026-07-21,,True,2,Mamaearth Beauty Item 497,Beauty,Mamaearth,44345.31
dim_product,PROD00505,,,,,,1900-01-01,2026-07-20,False,1,Levi's Fashion Item 505,Fashion,Levi's,69573.61
dim_product,PROD00505,,,,,,2026-07-21,,True,2,Levi's Fashion Item 505,Fashion,Levi's,65182.32
dim_product,PROD00515,,,,,,1900-01-01,2026-07-20,False,1,Hot Wheels Toys Item 515,Toys,Hot Wheels,1559.02
dim_product,PROD00515,,,,,,2026-07-21,,True,2,Hot Wheels Toys Item 515,Toys,Hot Wheels,1781.77
dim_product,PROD00521,,,,,,1900-01-01,2026-07-20,False,1,Mattel Toys Item 521,Toys,Mattel,35293.39
dim_product,PROD00521,,,,,,2026-07-21,,True,2,Mattel Toys Item 521,Toys,Mattel,37203.47
dim_product,PROD00559,,,,,,1900-01-01,2026-07-20,False,1,Allen Solly Fashion Item 559,Fashion,Allen Solly,2004.25
dim_product,PROD00559,,,,,,2026-07-21,,True,2,Allen Solly Fashion Item 559,Fashion,Allen Solly,1739.45
dim_product,PROD00581,,,,,,1900-01-01,2026-07-20,False,1,Lakme Beauty Item 581,Beauty,Lakme,58766.84
dim_product,PROD00581,,,,,,2026-07-21,,True,2,Lakme Beauty Item 581,Beauty,Lakme,52495.04
dim_product,PROD00604,,,,,,1900-01-01,2026-07-20,False,1,Mamaearth Beauty Item 604,Beauty,Mamaearth,74751.76
dim_product,PROD00604,,,,,,2026-07-21,,True,2,Mamaearth Beauty Item 604,Beauty,Mamaearth,64379.86
dim_product,PROD00605,,,,,,1900-01-01,2026-07-20,False,1,Nivia Sports Item 605,Sports,Nivia,60543.44
dim_product,PROD00605,,,,,,2026-07-21,,True,2,Nivia Sports Item 605,Sports,Nivia,62097.50
dim_product,PROD00612,,,,,,1900-01-01,2026-07-20,False,1,Ikea Furniture Item 612,Furniture,Ikea,61519.99
dim_product,PROD00612,,,,,,2026-07-21,,True,2,Ikea Furniture Item 612,Furniture,Ikea,62182.23
dim_product,PROD00666,,,,,,1900-01-01,2026-07-20,False,1,Lego Toys Item 666,Toys,Lego,25098.87
dim_product,PROD00666,,,,,,2026-07-21,,True,2,Lego Toys Item 666,Toys,Lego,25154.86
dim_product,PROD00698,,,,,,1900-01-01,2026-07-20,False,1,Boat Electronics Item 698,Electronics,Boat,35799.32
dim_product,PROD00698,,,,,,2026-07-21,,True,2,Boat Electronics Item 698,Electronics,Boat,40607.62
dim_product,PROD00713,,,,,,1900-01-01,2026-07-20,False,1,Nilkamal Furniture Item 713,Furniture,Nilkamal,13805.92
dim_product,PROD00713,,,,,,2026-07-21,,True,2,Nilkamal Furniture Item 713,Furniture,Nilkamal,13277.42
dim_product,PROD00724,,,,,,1900-01-01,2026-07-20,False,1,Adidas Fashion Item 724,Fashion,Adidas,45018.90
dim_product,PROD00724,,,,,,2026-07-21,,True,2,Adidas Fashion Item 724,Fashion,Adidas,45663.72
dim_product,PROD00768,,,,,,1900-01-01,2026-07-20,False,1,Pigeon Home Item 768,Home,Pigeon,71270.66
dim_product,PROD00768,,,,,,2026-07-21,,True,2,Pigeon Home Item 768,Home,Pigeon,64983.71
dim_product,PROD00769,,,,,,1900-01-01,2026-07-20,False,1,Funskool Toys Item 769,Toys,Funskool,9620.92
dim_product,PROD00769,,,,,,2026-07-21,,True,2,Funskool Toys Item 769,Toys,Funskool,9084.50
dim_product,PROD00835,,,,,,1900-01-01,2026-07-20,False,1,Philips Electronics Item 835,Electronics,Philips,66839.47
dim_product,PROD00835,,,,,,2026-07-21,,True,2,Philips Electronics Item 835,Electronics,Philips,57747.62
dim_product,PROD00857,,,,,,1900-01-01,2026-07-20,False,1,Urban Ladder Furniture Item 857,Furniture,Urban Ladder,53897.25
dim_product,PROD00857,,,,,,2026-07-21,,True,2,Urban Ladder Furniture Item 857,Furniture,Urban Ladder,49422.25
dim_product,PROD00880,,,,,,1900-01-01,2026-07-20,False,1,Pearson Books Item 880,Books,Pearson,12874.42
dim_product,PROD00880,,,,,,2026-07-21,,True,2,Pearson Books Item 880,Books,Pearson,11525.89
dim_product,PROD00917,,,,,,1900-01-01,2026-07-20,False,1,Noise Electronics Item 917,Electronics,Noise,66369.40
dim_product,PROD00917,,,,,,2026-07-21,,True,2,Noise Electronics Item 917,Electronics,Noise,64312.22
dim_product,PROD00995,,,,,,1900-01-01,2026-07-20,False,1,Nilkamal Furniture Item 995,Furniture,Nilkamal,69361.46
dim_product,PROD00995,,,,,,2026-07-21,,True,2,Nilkamal Furniture Item 995,Furniture,Nilkamal,72252.03
